distance_in_lamda,RMSE
0.10000000000000084,4.408659428707621
0.1999999999999987,4.328362160623272
0.29999999999999954,4.251446255941447
0.40000000000000036,4.177540734555368
0.5000000000000012,4.089284319597632
0.5999999999999991,3.998652001545005
0.7,3.9139049836399638
0.8000000000000007,3.840753593806553
0.8999999999999986,3.761940676545203
0.9999999999999994,3.684491547309685
1.999999999999999,3.1556955032711014
3.0000000000000013,2.9351824545365215
4.000000000000001,2.9226645379289
5.0,2.9502893593525816
6.0,2.9612263098155367
6.999999999999999,2.9466014636998987
8.000000000000002,3.0091923767333633
8.999999999999998,3.170118843169344
10.0,3.2868820619799393
11.000000000000004,3.3935081030600163
12.0,3.651379497768133
13.000000000000002,3.5199960127302816
13.999999999999998,3.523134957555187
15.0,3.602593387981442
16.000000000000004,3.6827458100528183
17.0,3.768986313966722
17.999999999999996,3.909539623827052
19.0,3.9720527014314864
