distance_in_lamda,RMSE
20.0,2.5333226726802756
30.0,2.7341829597832863
40.0,3.290973454037643
50.0,3.4486385448452683
60.0,3.6696537487400454
70.0,3.7261217566683515
80.0,3.52195000437609
90.0,3.429900392399104
100.0,3.3695865152836
110.0,3.5556806782227293
