distance_in_lamda,RMSE
0.10000000000000084,5.209253024970612
0.1999999999999987,5.255750167270031
0.29999999999999954,5.25946324835094
0.40000000000000036,5.2057317602944275
0.5000000000000012,5.2314256365475105
0.5999999999999991,5.149542204555001
0.7,5.1638507189089005
0.8000000000000007,5.108682698235516
0.8999999999999986,4.955540851577232
0.9999999999999994,4.883635407868694
1.999999999999999,4.327090315026467
3.0000000000000013,4.025710307298294
3.999999999999998,3.616618318468232
5.0,3.321874377008473
6.000000000000003,3.0064385579456476
6.999999999999999,3.3060774541607127
8.000000000000002,2.6844705997763847
8.999999999999998,2.545025440723368
10.0,2.411983347326281
11.000000000000004,2.3264677417993496
12.0,2.360595372863928
13.000000000000002,2.364552312756573
13.999999999999998,2.388092235402662
15.0,2.3301951776358076
16.000000000000004,2.298182466884531
17.0,2.3761744883393354
17.999999999999996,2.3931439006626993
19.0,2.5354348662573356
