distance_in_lamda,RMSE
0.2999999999999998,4.327090315026467
0.5999999999999996,3.616618318468232
0.9000000000000004,3.0064385579456476
1.2000000000000002,2.6844705997763847
1.5,2.411983347326281
1.7999999999999998,2.360595372863928
2.0999999999999996,2.388092235402662
2.4000000000000004,2.298182466884531
2.6999999999999993,2.3931439006626993
