distance_in_lamda,RMSE
20.0,1.846802013603792
30.0,1.4623249732714674
40.0,1.5854469640765183
50.0,1.6640514952974492
60.0,1.3158831321452817
70.0,1.69965888524298
80.0,1.607840869708922
90.0,1.7432553796028563
100.0,2.1974962086817764
110.0,2.228528997127188
