distance_in_lamda,RMSE
19.999999999999996,1.2391471619821672
30.0,1.4759398154263708
40.0,1.2365751876635853
50.0,1.948779123291566
60.0,2.3084752284386374
70.0,1.8514036671405403
80.0,1.8827871484200358
90.00000000000001,2.116878211420896
100.00000000000001,2.643016412563025
110.0,2.6578591959089564
