distance_in_lamda,RMSE
0.10000000000000084,4.032626021549271
0.1999999999999987,3.928884738605631
0.29999999999999954,3.982163404154496
0.40000000000000036,3.837571010070139
0.5000000000000012,3.8017257581865507
0.5999999999999991,3.796700782059833
0.7,3.887595899852952
0.8000000000000007,3.921541039882634
0.9000000000000016,3.7628198715231145
0.9999999999999994,3.668535516952016
1.999999999999999,3.2825531960311247
2.9999999999999982,3.141656479895231
4.000000000000001,2.8436430164779996
5.0,3.2968947280047303
6.0,2.1174865905047024
7.000000000000002,1.9249108946044036
7.999999999999998,1.877612752875336
9.000000000000002,1.827984997594222
9.999999999999998,1.8494410673610737
11.0,1.9100546239823806
12.000000000000002,2.002164937254565
12.999999999999998,2.045509251395394
14.000000000000002,2.0969915980794678
14.999999999999998,2.034319856788108
16.0,2.05071350167655
17.000000000000004,2.170454445308296
18.0,2.214921240904695
19.0,2.2993179556810874
