distance_in_lamda,RMSE
20.0,4.4329364104888445
30.0,5.04804517000329
40.0,4.861324292424174
50.0,4.431941748388135
60.0,6.614847046222674
70.0,7.433971147878656
80.0,7.909121140353946
90.0,8.298394268328725
100.0,7.861440994551399
110.0,7.5616721456738025
