distance_in_lamda,RMSE
0.30000000000000004,2.2201993340520985
0.6000000000000001,1.9008574142765842
0.8999999999999999,1.6618173695888945
1.2000000000000002,1.794852502263994
1.5,2.0235304975424393
1.7999999999999998,2.0094015853843032
2.1,2.1196631024822334
2.4,2.350745557317796
2.6999999999999993,2.5471724563035
