distance_in_lamda,RMSE
0.10000000000000084,5.488796552836039
0.1999999999999987,5.449665053475747
0.29999999999999954,5.40829883780533
0.40000000000000036,5.344649048116493
0.5000000000000012,5.275196448701825
0.5999999999999991,5.206303509395555
0.7,5.132562396687433
0.8000000000000007,5.047701192887858
0.9000000000000016,4.973219310114705
0.9999999999999994,4.903674341449817
1.999999999999999,4.275243837702723
2.9999999999999982,3.906632209342159
4.000000000000001,3.722798122547467
5.0000000000000036,3.737704050506931
6.0,3.5488593456743263
7.000000000000002,3.54401282165646
7.999999999999998,3.5472074948839167
9.000000000000002,3.570311170536406
10.000000000000004,3.5819527334947567
11.0,3.531920199419372
11.999999999999996,3.587798620143674
12.999999999999998,3.635683802780944
14.000000000000002,3.6667541241506467
15.000000000000004,3.7202814574999254
16.0,3.7771658612887555
16.999999999999996,3.819296554269455
18.0,3.8706103091774744
19.0,3.8748162640475154
