distance_in_lamda,RMSE
0.10000000000000084,inf
0.1999999999999987,inf
0.29999999999999954,inf
0.40000000000000036,inf
0.5000000000000012,inf
0.5999999999999991,inf
0.7,inf
0.8000000000000007,inf
0.9000000000000016,inf
0.9999999999999994,inf
1.999999999999999,14.513672230548286
2.9999999999999982,12.406095528486903
4.000000000000001,10.801160749038347
5.0000000000000036,9.238078959184275
6.0,7.87799420303015
7.000000000000002,4.468543493097007
7.999999999999998,3.0912979033420562
9.000000000000002,2.4934384160045817
10.000000000000004,2.6992732403236426
11.0,2.1331583802728544
11.999999999999996,2.070465806804246
12.999999999999998,1.9751328493038733
14.000000000000002,2.1519963813074723
15.000000000000004,2.1661339606996415
16.0,2.130020438298871
16.999999999999996,2.2932891934302737
18.0,2.1787834090090765
19.0,2.1232941735537367
