distance_in_lamda,RMSE
20.000000000000004,2.0273543282930855
30.0,1.7332613230096146
40.0,1.4998539571479546
50.0,1.7444345077890584
60.0,2.065815465968651
70.0,2.029861754614306
80.0,3.3432224123380205
89.99999999999999,3.353366234594138
99.99999999999999,2.2864738639000097
110.0,2.35072402842527
