distance_in_lamda,RMSE
0.10000000000000084,4.682221793386028
0.1999999999999987,4.690749693568912
0.29999999999999954,4.727765369218187
0.40000000000000036,4.511873910710007
0.5000000000000012,4.473911717020328
0.5999999999999991,4.468113775716418
0.7,4.338619473286787
0.8000000000000007,4.319098298270245
0.9000000000000016,4.258679331799334
0.9999999999999994,4.166455076112662
1.999999999999999,3.9020521215451223
2.9999999999999982,3.489451335124009
4.000000000000001,3.114313657303827
5.0000000000000036,2.8614022149906253
6.0,2.6238688328007154
7.000000000000002,2.414392566404106
7.999999999999998,2.252670840700393
9.000000000000002,2.1726171503709377
10.000000000000004,2.159749046749271
11.0,2.175616042154691
11.999999999999996,2.167191444320073
12.999999999999998,2.1240145202099248
14.000000000000002,2.062531831738847
15.000000000000004,2.0696691013614337
16.0,2.1096481779181158
16.999999999999996,2.192204828814928
18.0,2.27078921228636
19.0,2.3109115857649947
